feature	community	eigenvector_centrality	weighted_eigenvector_centrality	degree	source
Meta.M00063	10	0.08337936055943479	0.0883029516391107	1	Meta
Prs.Quant.waist_circumference	1	0.10306933338561591	0.07812361809259163	4	Prs
Prs.Quant.hip_circumference	10	0.12387083641654588	0.07676755279276781	4	Prs
Meta.M00468	10	0.08999816394918592	0.07580422051899618	3	Meta
Prs.Disease.osteoarthritis_hip	10	0.0683426604529417	0.07577868045433765	2	Prs
Meta.M00150	10	0.07599435113007648	0.07479418776445614	2	Meta
Prs.Quant.interleukin_2_receptor_antagonist_measurement	10	0.11225467107579873	0.07154174722010229	4	Prs
Prs.Disease.cervical_carcinoma	10	0.07476425058646613	0.07035589190331434	2	Prs
Meta.M00125	10	0.048576994288664584	0.06577805429862557	1	Meta
Prs.Disease.allergic_rhinitis	10	0.04705023328238999	0.06070763733796079	3	Prs
Prs.Disease.systemic_scleroderma	10	0.06873766823686957	0.05860352676087924	4	Prs
Meta.M00161	10	0.08888146293331199	0.05681109243889479	3	Meta
Meta.M00841	10	0.048576994288664604	0.05593036888296052	1	Meta
Meta.Lachnospiraceae_bacterium_5_1_63FAA	10	0.052105994848245914	0.05539958831826163	2	Meta
Prs.Disease.temporomandibular_joint_disorder	10	0.024416210118780465	0.054871828526882736	1	Prs
Meta.M00737	10	0.0448971876449397	0.05151631958429959	3	Meta
Meta.M00314	10	0.044897187644939704	0.0507390695869894	3	Meta
Prs.Disease.renal_cell_carcinoma	10	0.0375503100058927	0.04959360655956605	2	Prs
Prs.Quant.mathematical_ability	10	0.0481753746223227	0.04822982626766924	2	Prs
Prs.Quant.albuminuria	10	0.06191298616466632	0.047981483903049606	2	Prs
Meta.M00743	10	0.049485600821954814	0.047586979278751274	2	Meta
Prs.Quant.QRS_duration	10	0.051515951958911774	0.04597550520754982	1	Prs
Meta.M00514	10	0.041055520516934556	0.045182903819761554	1	Meta
Meta.M00137	10	0.05355433270627134	0.04462312207237433	5	Meta
Meta.M00126	10	0.04857699428866456	0.043697203861764386	1	Meta
Prs.Disease.rheumatoid_arthritis	10	0.026072791504384702	0.04207716893273443	2	Prs
Prs.Disease.lung_carcinoma	10	0.031196504414876224	0.04007433220717693	2	Prs
Meta.M00028	10	0.04144829273776562	0.039383705693407954	1	Meta
Meta.M00526	10	0.040973240432963555	0.03917793191570731	1	Meta
surveyHealth.Motion_Frequency	10	0.054275654671324516	0.03746800701958896	2	surveyHealth
Meta.M00154	10	0.05155911156471039	0.037152423939721804	3	Meta
Meta.M00153	10	0.0414482927377656	0.03686152267484076	1	Meta
Meta.M00531	10	0.04002494314222211	0.03679259884965456	2	Meta
Meta.M00116	10	0.0414482927377656	0.036424013217051236	1	Meta
Prs.Quant.fasting_blood_insulin_measurement	10	0.03366896186416612	0.035248212407709936	3	Prs
Meta.Veillonella_unclassified	10	0.04377813965356837	0.03463839905180522	2	Meta
Prs.Quant.wellbeing_measurement	10	0.051515951958911774	0.0331528058809962	1	Prs
Prs.Disease.essential_tremor	10	0.054261403414810526	0.03250902085463843	2	Prs
Prs.Quant.tumor_necrosis_factor-alpha_measurement	10	0.051515951958911795	0.03142927959695631	1	Prs
Prs.Quant.odontogenesis	10	0.05151595195891177	0.0312717412999043	1	Prs
Meta.M00615	10	0.04002494314222215	0.030121084656960784	2	Meta
Meta.M00202	10	0.04094287982450652	0.029997849398772407	2	Meta
Prs.Quant.D_dimer_measurement	10	0.024416210118780445	0.02989300460638702	1	Prs
Meta.M00222	10	0.034938830613141916	0.02932947263871813	1	Meta
Prs.Disease.systemic_lupus_erythematosus	10	0.02441621011878047	0.027894212469617735	1	Prs
Prs.Disease.childhood_onset_asthma	10	0.027008373931762638	0.024163277378925718	1	Prs
Meta.Roseburia_hominis	10	0.026898986812840166	0.023230710976688985	3	Meta
Prs.Quant.basophil_count	10	0.028840827424468325	0.02068395239894744	2	Prs
Prs.Disease.pancreatic_carcinoma	10	0.023819444039934422	0.020659794165102156	2	Prs
Prs.Quant.late-onset_Alzheimers_disease	10	0.019253137086374033	0.02057991437737418	1	Prs
Prs.Quant.total_blood_protein_measurement	10	0.0201777781131312	0.019206924675864975	2	Prs
Meta.M00015	10	0.033341948072914164	0.017001257840044495	2	Meta
Meta.M00496	10	0.017326363372574895	0.013045987770787366	1	Meta
Prs.Quant.total_iron_binding_capacity	10	0.013499175233106302	0.01238116850601736	1	Prs
Prs.Disease.aortic_stenosis	10	0.013499175233106318	0.010836810415971945	1	Prs
Prs.Quant.gout	10	0.013499175233106354	0.010089671424935559	1	Prs
Prs.Quant.phosphorus_measurement	10	0.012996249728153171	0.009637512461822506	1	Prs
Meta.M00506	10	0.006572039339269356	0.008924739079494677	1	Meta
Prs.Disease.Abdominal_Aortic_Aneurysm	10	0.00678029429609578	0.004794961462457025	1	Prs
Meta.M00281	10	0.007269764435419511	0.004425303008660427	1	Meta
Prs.Quant.interleukin_18_measurement	10	0.0084043396099807	0.0033401713225648375	1	Prs
