feature	community	eigenvector_centrality	weighted_eigenvector_centrality	degree	source
Meta.M00434	5	0.04518293586225682	0.05869183766704963	2	Meta
Prs.Quant.monocyte_percentage_of_leukocytes	5	0.05009457758541653	0.058602188842718526	4	Prs
Meta.M00490	5	0.12798652848208802	0.05798077336066456	5	Meta
Meta.M00389	5	0.11793387455925297	0.053793919321652374	5	Meta
Meta.Bacteroidales_bacterium_ph8	5	0.09053728817339651	0.05253235571714458	6	Meta
Meta.Bacteroides_ovatus	5	0.15253265979728167	0.05150775462012804	4	Meta
surveyHealth.Drinking_status	1	0.15163173865440002	0.0495892855069507	7	surveyHealth
Prs.Quant.aortic_root_size	5	0.10307442881367831	0.049054841611667094	5	Prs
Health.Serum_aspartate_aminotransferase(U/L)	5	0.10210666311189874	0.0483801406903095	4	Health
Prs.Quant.alcohol_drinking	5	0.13191156018376174	0.04827418534145218	4	Prs
Meta.M00328	5	0.09904025816908207	0.04822805693222402	4	Meta
Meta.M00460	5	0.07701687932114136	0.04574630200013322	3	Meta
Prs.Disease.Hodgkins_lymphoma	5	0.0806419252716498	0.04477407020149154	3	Prs
Prs.Quant.caffeine_metabolite_measurement	5	0.08042091159684152	0.043436942850868195	3	Prs
Prs.Quant.infant_expressive_language_ability	5	0.12339514870126002	0.04051031106623315	5	Prs
Prs.Disease.susceptibility_to_childhood_ear_infection_measurement	5	0.06447610222625133	0.04026899962343124	3	Prs
Prs.Quant.Cannabis_use	5	0.07624255994738018	0.040015915750519444	3	Prs
Prs.Quant.grip_strength_measurement	5	0.07933102547909994	0.03930328107009564	2	Prs
Prs.Quant.attention_deficit_hyperactivity_disorder	5	0.0874941813412107	0.03756837687559995	3	Prs
Meta.Flavonifractor_plautii	5	0.0949378263860912	0.03673463843475044	7	Meta
Prs.Disease.open-angle_glaucoma	5	0.06889952160818867	0.03630343248176199	4	Prs
Meta.M00003	5	0.08954055347196134	0.035771996231063044	2	Meta
Prs.Quant.interleukin_4_measurement	4	0.12189398204825194	0.035655995871352424	5	Prs
Meta.M00104	5	0.047676777990889076	0.03529044173245158	4	Meta
Meta.Burkholderiales_bacterium_1_1_47	5	0.07762432361701177	0.03506175546322904	5	Meta
Prs.Quant.optic_cup_area_measurement	5	0.08632081730088459	0.03195087101819059	2	Prs
Prs.Quant.glucose_tolerance_test	5	0.038947989811859346	0.0317677292489881	1	Prs
Prs.Quant.tooth_eruption	5	0.047529835910345986	0.031072659123863044	3	Prs
Meta.M00259	5	0.04603105319247851	0.030502738147972604	1	Meta
Meta.Bacteroides_thetaiotaomicron	5	0.06571855429665895	0.03037231476170663	1	Meta
Meta.Subdoligranulum_unclassified	5	0.05902842533160174	0.029425389324333473	3	Meta
Prs.Quant.chemokine_(C-C_motif)_ligand_27_measurement	5	0.0651384473812869	0.028871734901172952	3	Prs
Meta.M00199	5	0.03207866821754532	0.028360365372364974	2	Meta
Meta.M00701	5	0.022274764938683352	0.026674298115838976	2	Meta
Meta.M00777	5	0.08362269578748195	0.02639172885709715	5	Meta
Prs.Quant.QT_interval	5	0.05878251481178243	0.026335113802282394	3	Prs
Meta.M00156	5	0.06741072440969006	0.025892245046219852	5	Meta
Meta.Parabacteroides_goldsteinii	5	0.07231446810513371	0.025129868295893528	4	Meta
Meta.Bacteroides_stercoris	5	0.056532993791913566	0.024736346203549604	2	Meta
Prs.Disease.nodular_sclerosis_Hodgkin_lymphoma	5	0.04643329093306766	0.023504551216211512	4	Prs
Meta.M00002	5	0.06571855429665892	0.023354928740563597	1	Meta
Prs.Quant.interleukin_17_measurement	5	0.036990150030390925	0.02225035141983989	1	Prs
Meta.M00466	5	0.05502622186083185	0.021929882067560632	4	Meta
Prs.Quant.heart_function_measurement	5	0.04371503040450175	0.021598064554832937	2	Prs
Meta.Clostridium_bolteae	5	0.044219215324012205	0.02141586195523884	3	Meta
Prs.Disease.bladder_carcinoma	5	0.05417469777299492	0.020382570125694388	5	Prs
Prs.Quant.prostate_specific_antigen_measurement	5	0.04489554553995232	0.02037892926728658	2	Prs
Prs.Quant.nitric_oxide_exhalation_measurement	5	0.04751965745055855	0.018878327134792695	2	Prs
Meta.M00250	5	0.03173961468127012	0.018570423414466738	4	Meta
Meta.M00336	5	0.05337885293218009	0.018418589934646738	2	Meta
Prs.Quant.fibroblast_growth_factor_23_measurement	5	0.04657726901111807	0.018263077265624567	2	Prs
Prs.Quant.mosquito_bite_reaction_size_measurement	5	0.04286599573655743	0.018049218008250188	2	Prs
Prs.Disease.myocardial_infarction	5	0.031253218187251935	0.01800781382576988	1	Prs
Prs.Quant.telomere_length	5	0.040829753509679205	0.017733398693217946	2	Prs
Prs.Quant.sleep_duration	5	0.041303077312961727	0.017646572612685298	2	Prs
Prs.Disease.unipolar_depression	5	0.049707509969957105	0.01741913581941624	2	Prs
Prs.Disease.conduct_disorder	5	0.031253218187251935	0.01662464557224956	1	Prs
Meta.Bacteroides_nordii	5	0.02144170873759304	0.016438635505723137	3	Meta
Meta.M00724	5	0.05865815107903715	0.016389356905198115	2	Meta
Meta.M00107	5	0.04068931164446082	0.01607293100542895	3	Meta
Prs.Disease.diffuse_large_B-cell_lymphoma	5	0.050324091314542053	0.015875002003821456	2	Prs
Meta.M00186	5	0.013608112496639811	0.015514854783001006	1	Meta
Meta.M00110	5	0.040689311644460796	0.01532800129444668	3	Meta
Prs.Quant.neuritic_plaque_measurement	5	0.020307291647665735	0.015001622309303188	1	Prs
Prs.Quant.beta-nerve_growth_factor_measurement	5	0.03699015003039093	0.01471839519179071	1	Prs
Prs.Disease.androgenetic_alopecia	5	0.040835628484679184	0.014651527333453936	3	Prs
Prs.Quant.physical_activity_measurement	5	0.0347051470935165	0.013977845015000087	3	Prs
Health.Serum_alanine_aminotransferase(U/L)	5	0.03196463401261435	0.013731554641275102	6	Health
Meta.M00251	5	0.015518504838280092	0.013457736076188618	2	Meta
Meta.Roseburia_intestinalis	5	0.042459484265951544	0.013169632651724023	5	Meta
Meta.M00651	5	0.01854375263122336	0.013041145463213003	1	Meta
Prs.Disease.asthma	5	0.03699015003039096	0.013038011301832771	1	Prs
Prs.Quant.serum_dimethylarginine_measurement	5	0.03787081116224961	0.012953045527848957	3	Prs
Prs.Quant.pulse_pressure_measurement	5	0.032211723786085555	0.012347011798983615	2	Prs
Prs.Quant.neuroticism_measurement	5	0.030358249800972122	0.011870886269085053	3	Prs
Meta.M00393	5	0.013608112496639823	0.011838774677782939	1	Meta
Meta.M00483	5	0.044590041194113285	0.011798575613658095	2	Meta
Meta.M00520	5	0.04518748665208103	0.011711355304470226	5	Meta
Meta.M00112	5	0.044247653093667405	0.011618282191859704	3	Meta
Meta.M00190	5	0.02467617631723042	0.010988410499985975	2	Meta
Prs.Quant.cutaneous_melanoma	5	0.022105209827498844	0.010913946086375992	2	Prs
Prs.Disease.atopic_eczema	5	0.03168855776198937	0.01073704808544504	3	Prs
Prs.Quant.hepatocyte_growth_factor_measurement	5	0.020924483686438355	0.010116995174378137	1	Prs
Prs.Quant.puberty_onset_measurement	5	0.02879424705000431	0.009929266185176637	2	Prs
Prs.Quant.interleukin_13_measurement	5	0.013187927530085812	0.009729845922122383	3	Prs
Prs.Disease.sclerosing_cholangitis	5	0.018807783066935348	0.009344829361217787	2	Prs
Prs.Disease.breast_carcinoma	5	0.021941512050119072	0.007729253801422415	1	Prs
Meta.M00134	5	0.03022388550912852	0.007138853321236997	2	Meta
Meta.Ruminococcus_callidus	5	0.01762076415162643	0.0070402140633507035	1	Meta
Prs.Quant.triglyceride_measurement	5	0.030882035596893603	0.006856709261944234	3	Prs
ECG.QTc_interval(ms)	5	0.013585493856092614	0.0061501124987597714	1	ECG
Prs.Quant.omega-6_polyunsaturated_fatty_acid_measurement	5	0.011538347007168671	0.0057838819286480814	3	Prs
Prs.Quant.hormone_measurement	5	0.009813004164162137	0.005354260394254195	1	Prs
Meta.M00375	5	0.010731408663089534	0.005258531474888259	1	Meta
Prs.Quant.interleukin_1_receptor_antagonist_measurement	5	0.0155795985461825	0.005066698396108825	1	Prs
Meta.M00464	5	0.012520560341919437	0.005022643851031952	1	Meta
Prs.Disease.Sjogren_syndrome	5	0.01671292501340855	0.004462175574904001	1	Prs
Meta.Faecalibacterium_prausnitzii	5	0.012520560341919439	0.004436531457201675	1	Meta
Meta.M00766	5	0.010731408663089548	0.004189200510289252	1	Meta
Prs.Disease.circadian_rhythm	5	0.012717359939566188	0.004171240031739217	1	Prs
Prs.Quant.motion_sickness	5	0.004955490646349605	0.0037969015297602384	1	Prs
Prs.Quant.C-reactive_protein_measurement	5	0.009813004164162142	0.003314275091375039	1	Prs
Meta.M00320	5	0.0073874916781134356	0.003049595503624299	1	Meta
Meta.M00524	5	0.009437707482652477	0.0029492875469853148	1	Meta
Prs.Disease.lung_adenocarcinoma	5	0.011032789850172114	0.002724162979658549	2	Prs
Meta.M00511	5	0.008020864097485883	0.002653983830715124	1	Meta
Meta.M00760	5	0.007412144712804707	0.002544799840828099	2	Meta
Prs.Disease.eye_color	5	0.010443485180070326	0.002469702646339433	1	Prs
Meta.M00210	5	0.007387491678113442	0.002412475763671571	1	Meta
Meta.M00670	5	0.007387491678113433	0.002388070041590317	1	Meta
Meta.M00086	5	0.0051088353953670715	0.0023831944298583333	1	Meta
Meta.M00550	5	0.008020864097485893	0.0023525574963184437	1	Meta
Prs.Quant.interleukin_2_measurement	5	0.00981300416416213	0.0023220903371025245	1	Prs
Meta.M00669	5	0.00738749167811343	0.002320768460072092	1	Meta
Prs.Disease.kidney_stone	5	0.010443485180070307	0.0021349401073336967	1	Prs
Health.USG	5	0.006654769154419313	0.0016992187051674509	1	Health
Meta.M00045	5	0.003047921801376637	0.001668828061830974	1	Meta
Meta.Anaerostipes_hadrus	5	0.0075400300864126935	0.0013441592999849834	2	Meta
Prs.Quant.intelligence	5	0.007379338883025041	0.0012927499567489975	2	Prs
Meta.M00478	5	0.002666679758041485	0.0010772660633821013	1	Meta
Meta.M00501	5	0.0025498381483847468	0.0005162788620710412	1	Meta
Prs.Quant.C-X-C_motif_chemokine_10_measurement	5	0.001713054413862774	0.0005046545273632793	1	Prs
Meta.M00343	5	0.0017054725096121235	0.0002670902867051204	1	Meta
Prs.Quant.eye_measurement	5	0.001742610583124974	0.00024151090396679626	1	Prs
