feature	community	eigenvector_centrality	weighted_eigenvector_centrality	degree	source
Prs.Disease.gallstones	4	0.051820270427847356	0.04719242595091791	2	Prs
Meta.M00611	4	0.0525085326854212	0.045500712475047334	3	Meta
Meta.M00742	4	0.05971333284215076	0.04375112315869198	3	Meta
Prs.Quant.alcohol_dependence_measurement	4	0.054133157209271816	0.042265266534451416	10	Prs
Prs.Disease.osteoarthritis_knee	4	0.06589056329787916	0.04161073737277948	13	Prs
Prs.Quant.central_corneal_thickness	4	0.039393976719032095	0.03991383870790957	3	Prs
Meta.M00268	4	0.04931268914307393	0.03962845128294944	2	Meta
Prs.Disease.multiple_system_atrophy	4	0.04662787001709061	0.037371900519532625	7	Prs
Meta.M00196	4	0.05113672518244924	0.03613161302337155	2	Meta
Meta.M00020	4	0.0437982018511254	0.03538659632164137	3	Meta
Prs.Disease.insomnia	4	0.03191030634226537	0.032214035100217794	2	Prs
Meta.Alistipes_putredinis	4	0.02839136361351138	0.0296920419916696	4	Meta
Prs.Quant.cerebral_amyloid_angiopathy	4	0.022304910087933647	0.028883081852264736	2	Prs
Prs.Quant.diffusing_capacity_of_the_lung_for_carbon_monoxide	4	0.030505934798116738	0.027420971542350493	5	Prs
Prs.Quant.BMI-adjusted_waist-hip_ratio	4	0.03665947608658016	0.027187922973657463	4	Prs
Prs.Quant.nicotine_withdrawal_symptom_count	4	0.026562516547811905	0.026409810862965687	2	Prs
Meta.M00052	4	0.029346558502277884	0.025880906210284663	2	Meta
Meta.M00309	4	0.019639617316025117	0.025214119317449765	1	Meta
Meta.M00162	4	0.029758525446286436	0.023465386054221733	7	Meta
Meta.M00066	4	0.01883038536446067	0.02253053337863405	2	Meta
Meta.M00044	4	0.025063043155866205	0.02141098876014549	2	Meta
Meta.M00033	4	0.025592240660550124	0.019715978737660466	3	Meta
Meta.M00344	4	0.03089165456399386	0.01940155758550981	3	Meta
Prs.Disease.multiple_sclerosis	4	0.007752880036318135	0.01865140807465525	2	Prs
Prs.Quant.axial_length_measurement	4	0.01963961731602512	0.017295589846449876	1	Prs
Meta.M00017	4	0.023726053985203294	0.016888610274959172	3	Meta
Prs.Quant.heart_rate_response_to_exercise	4	0.011973276225804444	0.016474916943857727	2	Prs
Meta.M00228	4	0.02596337898228795	0.016290019513960485	3	Meta
Prs.Disease.obesity	4	0.022977767800451576	0.01572613996725776	5	Prs
Prs.Quant.dysmenorrheic_pain_measurement	4	0.019602042170710092	0.015676864355079603	3	Prs
Meta.M00493	4	0.02006959639811028	0.014388837143566618	3	Meta
Meta.M00454	4	0.025379061705584276	0.014032307293960197	3	Meta
surveyHealth.Sleep_time	4	0.0026652927719085263	0.012482282038623003	1	surveyHealth
Meta.M00245	4	0.01692437360719052	0.011933373633654579	2	Meta
Meta.M00664	4	0.012424009488076617	0.011548144365710847	3	Meta
Meta.M00727	4	0.01342622351341442	0.011162354693845938	2	Meta
Meta.M00345	4	0.013240430533017615	0.010728029604107507	1	Meta
Meta.M00546	4	0.013240430533017617	0.00995166759914695	1	Meta
Meta.M00120	4	0.016591967117590263	0.009867532465508004	3	Meta
Meta.M00290	4	0.013240430533017603	0.009710381617221408	1	Meta
Meta.M00725	4	0.013240430533017607	0.009328582872293	1	Meta
Meta.M00368	4	0.013071942621361202	0.0093245812430777	2	Meta
Meta.M00240	4	0.013240430533017608	0.00915238204461692	1	Meta
Meta.M00282	4	0.013240430533017619	0.008951950099774803	1	Meta
Meta.M00527	4	0.015096385383442075	0.008733236856865757	3	Meta
Meta.M00494	4	0.013282255021227415	0.008429522950287554	2	Meta
Meta.species_shannon	4	0.013240430533017614	0.008173080583360049	1	Meta
Meta.M00207	4	0.01229564713865383	0.008142940844924916	2	Meta
Meta.M00304	4	0.01336022773425062	0.00808208100234605	2	Meta
Prs.Disease.tetralogy_of_fallot	4	0.012416062066021397	0.007788225354961126	5	Prs
Meta.Ruminococcus_torques	4	0.007294098029813125	0.007205645169429661	3	Meta
Meta.M00193	4	0.010170309541357928	0.006789982371932636	2	Meta
Prs.Quant.HOMA-B	4	0.009820069351999165	0.006605310162001961	3	Prs
Meta.M00291	4	0.004716364900998935	0.006290961408155596	3	Meta
Meta.M00292	4	0.004716364900998927	0.006278832924086918	3	Meta
Prs.Quant.cup-to-disc_ratio_measurement	4	0.005087587264409613	0.005935557253416049	1	Prs
Prs.Quant.peak_insulin_response_measurement	4	0.008472329992958653	0.005898699306585552	2	Prs
Meta.M00465	4	0.007312109970054183	0.0056085279629582395	3	Meta
Health.Urine_pH	4	0.007943928210713266	0.005387299100069733	2	Health
Meta.M00549	4	0.005754991594344542	0.004756198329223214	1	Meta
Meta.M00500	4	0.0055453300063102616	0.004746291069700292	2	Meta
Prs.Quant.Abnormality_of_refraction	4	0.00718370913091275	0.004592609970592505	2	Prs
Immune.uniq.Human_T-lymphotropic_virus_1(HTLV-1)	4	0.0042710901170860995	0.0042025592920586895	1	Immune
Meta.M00047	4	0.006239353986388683	0.004124762061916077	1	Meta
Prs.Quant.serum_iron_measurement	4	0.0034043840907326413	0.003367778445157162	4	Prs
Meta.M00627	4	0.006239353986388686	0.0031662639573219213	1	Meta
Prs.Disease.malaria	4	0.00337326372197979	0.002519249059317348	3	Prs
Meta.M00173	4	0.002888688703884081	0.002156714473663121	1	Meta
Prs.Quant.C-C_motif_chemokine_7_measurement	4	0.0028179145097445347	0.001998735235038121	1	Prs
Meta.M00497	4	0.0014561518584012875	0.0017859688715195202	2	Meta
Prs.Disease.prostate_carcinoma	4	0.0019620627651266726	0.001779555436912917	2	Prs
Prs.Quant.perceived_unattractiveness_to_mosquitos_measurement	4	0.0017830996444488526	0.0016857070883688039	1	Prs
Prs.Quant.cartilage_thickness_measurement	4	0.0008932104590843221	0.0009717603427773161	2	Prs
Prs.Disease.small_cell_lung_carcinoma	4	0.0006906976863087325	0.0007250461089494107	1	Prs
Prs.Disease.infantile_hypertrophic_pyloric_stenosis	4	0.0012651157616592919	0.000693934371606377	1	Prs
Prs.Quant.cognitive_function_measurement	4	0.0006924032851915005	0.0005803804366233572	1	Prs
Meta.M00135	4	0.0003194233801846017	0.00024178378724395348	1	Meta
